0.564999520778656,0.00015896248805802315,0.12037527561187744,0.1464538276195526,0.06672900170087814,0.04832170158624649,0.05296175926923752
0.543596088886261,0.00017592869699001312,0.17139805853366852,0.0693507120013237,0.08512008935213089,0.03887137770652771,0.09148778021335602
0.17140305042266846,0.00032807845855131745,0.16419640183448792,0.18257351219654083,0.18682019412517548,0.08465404063463211,0.2100246101617813
0.21946771442890167,0.00029675374389626086,0.15701879560947418,0.2260378897190094,0.21466751396656036,0.042331762611866,0.14017954468727112
0.05978190898895264,4.0624850953463465e-05,0.22058458626270294,0.19880859553813934,0.20006565749645233,0.03482489287853241,0.2858937382698059
0.004678902216255665,1.1381707736290991e-05,0.014794623479247093,0.8877099752426147,0.006351129151880741,0.036019690334796906,0.050434309989213943
0.007013760972768068,0.0001811355905374512,0.012638062238693237,0.7676496505737305,0.005897373426705599,0.01401558704674244,0.19260455667972565
0.024710744619369507,0.00010345469490857795,0.01927505061030388,0.79131680727005,0.011633056215941906,0.024080568924546242,0.1288803219795227
0.8458943963050842,0.00020523664716165513,0.0602625273168087,0.02872849814593792,0.023927176371216774,0.02785082906484604,0.013131357729434967
0.5709379315376282,0.00031694339122623205,0.09491820633411407,0.05859346687793732,0.11686043441295624,0.057255297899246216,0.10111764073371887
0.1363304853439331,0.00016846760991029441,0.15230421721935272,0.28973039984703064,0.15923795104026794,0.043100710958242416,0.21912775933742523
0.5011630654335022,0.00021433259826153517,0.11554823815822601,0.03749088570475578,0.14430084824562073,0.07042079418897629,0.13086175918579102
0.0629441887140274,0.00021473046217579395,0.22335225343704224,0.30993491411209106,0.11264152079820633,0.06538310647010803,0.22552932798862457
0.10458803176879883,0.00020383122318889946,0.18014705181121826,0.23796188831329346,0.1721200942993164,0.04963573440909386,0.25534331798553467
0.08736083656549454,0.00025387638015672565,0.21713438630104065,0.19614657759666443,0.19550615549087524,0.025030488148331642,0.27856767177581787
0.09473209828138351,0.00021990700042806566,0.2162771224975586,0.21491369605064392,0.1779668629169464,0.029174121096730232,0.2667161822319031
